id,severity,description
527953,normal,Blank window of attached message
528000,trivial,Right-clicking free space in the message list pane shows an empty context menu when no message is selected
528014,normal,Not handling mail box correct on all e-mail accounts
528016,normal,"Messages with wrong future dates badly break ""Group by sort"", missing group header string ""Future Dates"""
528029,trivial,"""About Thunderbird"" dialogue has no icon in title bar, hard to find in window list with alt+tab"
528031,normal,"""About Thunderbird"" dialogue isn't foregrounded when you click ""About TB"" again (appears broken)"
528039,major,Reply to List not correctly identifying lists
528055,normal,"uncaught exception: 0x80004003 (NS_ERROR_INVALID_POINTER) [nsIWebNavigation.loadURI]""  location: ""JS frame :: chrome://global/content/viewSource.js :: viewSource :: line 221"""
528057,trivial,Thunderbird 3.0 beta 4 -- long addresses cuts off the view of server settings
528143,major,Searching broken in Windows 7 after update
528164,normal,TB3.0b4 used to much space on harddisk even on small mailboxes
528181,normal,Thunderbird not honoring character encoding; fonts not rendered properly in unicode.
528198,major,Cancelling master password dialog box allows full access to the program
528242,critical,Emails get deleted on setting one folders retention policy. The policy is set for all folder.. I lost mail..
528312,normal,keep clicking cancel on opening prompt for password and will eventually let you in
528377,normal,jpg attachment can not be replace by file of the same name
528412,normal,Personas add-on doesn't work with many themes
528436,normal,Reset toolbar to default removes most buttons
528461,normal,Emails in email window disappear when I use search box or doubleclick popup window
528463,critical,nsIAbDirectory iid need to be changed
528560,normal,"Folders pane refresh issue on ""News & Blogs"" node"
528562,normal,Importing Mail - Testcase failed
528564,normal,"Mouse-over ""other actions"" causes message content to jerk up and down"
528583,normal,Version number not placed in Windows Add/Remove system
528600,trivial,"Typo in Error Message: The message was sent successfully, but could not be copied to your Sent folder.Would you like to return to the compose window?"
528608,normal,Activity manager shows gloda activity with ever-rising total message count
528643,minor,horizontal scroll bar in thread pane
528664,major,Undo deletion of an email results in body of message not appearing
528665,normal,Stop button does not become disabled when message download completes
528669,critical,Saving template in unsynced folder when offline makes template disappear
528683,major,"OSX with ""cmdline"" options works different as on other platforms"
528758,normal,FIPS mode broken in RC1 on Windows
528780,normal,Summary for one thread is broken
528790,minor,Failed auto-configuration doesn't default to standard ports
528791,normal,Thunderbird generates utf-8 headers that are not conformant with RFC2047 (in case of long headers)
528801,major,"The Select Command (""mail.imap.use_status_for_biff"" --> false) is ignored for ""mail.check_all_imap_folders_for_new"" --> true"
528843,critical,crash [@ nsRefPtr<nsSpeculativeScriptThread>::assign_assuming_AddRef(nsSpeculativeScriptThread*)]
528847,normal,New mail alert notification pop up does not work with Getmail extension!
528880,critical,New Mail Download locks up Thunderbird.
528890,major,Thunderbird deforms long US-ASCII subject headers when reading and/or sending reply to a newsgroup
528893,normal,Dictionaries are not human-readable in compose window
528901,normal,group by Sort is not retained on a per folder basis
528915,normal,mailto with semikolon to list multiple recipients results in garbled recipient address
528920,normal,HTML composition - Test case failed (lost HTML formatting)
528924,normal,Message summary doesn't get updated
528927,normal,Basic Address Book Usage - Test case failed (quicksearch)
528931,normal,Save eMail / Name for New Contact - Test case ~failed (quicksearch)
528949,normal,Account Settings > Account Actions > Add Other Account does not allow setting up rss account
528982,normal,F8 key won't toggle message pane visibility unless View -> Layout -> Message Pane menu item is clicked first
529057,normal,Fix build bustage after bug 515051 land
529071,normal,Message Menu -> Copy To and Move To don't show sub-folders (Mac only)
529117,trivial,'Choose User Profile' dialogue is not high enough at very first TB-start with -p parameter
529158,normal,Too much space used for address fields on a netbook
529180,normal,"Error: [Exception... [nsIMsgDBHdr.messageId]""  nsresult: ""0x80004003 (NS_ERROR_INVALID_POINTER)""  ""JS frame :: file:///C:/Program%20Files/Shredder/modules/WinSearchIntegration.js :: search_get_support_file :: line 787""  data: no]"
529199,normal,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091116 Shredder/3.0.1pre
529202,normal,"JavaScript exception when clicking root menus of ""Write:"" window while composing/editing a message"
529204,normal,Localized Build must contain version number in the Control Panel
529224,major,Unable send a file with an attachment with a non-English file name
529227,normal,"""Add Account"" does not allow a second account to be added."
529228,normal,Get mail on smart Inbox folder doesn't get all the mails.
529235,normal,Unable to open additional dictionary download page from spell-checker dialog
529241,critical,Cannot SMTP authenticate when TLS certificate has a different domain associated
529246,normal,changed sort order in address completion list
529252,major,"Filter ""forward to:"" ignores the preference ""Mail forward: EMBEDDED"""
529258,normal,Subject is not updated after changing the language used by Spell Checker
529264,major,search message function does not give search dialog box
529277,normal,Problem ordering a newsgroup by date
529349,normal,Server-side created IMAP folders not reflected in thunderbird
529377,major,"Impossible to create IMAP account when server name starts by ""pop."""
529383,normal,2 or more marked header-only messages are shown as HTML code in lower pane
529402,normal,"On fresh install, after cancelling quick account setup, attempt at writing an email will wrongly prompt to setup news or rss account (can't setup mail account here)"
529432,critical,"Saved .eml file, when T-bird is already open to messages, creates infinitely spawning message windows forcing kill of Tbird"
529440,critical,"During ""attach file(s)"" sudden modal dialog warning renders all ""ok"" buttons broken, hangs TB"
529466,major,555-555-0199@example.com
529476,major,Can't send emails since I upgraded to TB 3.0 RC1
529491,normal,Can't edit draft
529502,normal,"GMX SMTP server ""use secure authentication"" is enabled by default"
529512,normal,Click to new message alert change folders view
529516,minor,Text Size Keyboard Shortcuts Do Not Work
529599,normal,Current email looses focus if TB retrieves new emails
529602,normal,"delete all emails in folder, pressing 'n' again will not advance to next unread msg"
529606,normal,"Pressing the ""Delete"" trash can icon just above msg, triggers the ""Junk"" button"
529636,normal,SMTP password incorrect every second or third time mail is sent
529656,minor,Docs for Activity Manager messages
529690,normal,aDocumentNode.cardDetails is undefined. chrome://messenger/content/msgHdrViewOverlay.js Line: 1221
529691,normal,Shredder reopens after I quit
529742,normal,Port bug Bug 407875 to Thunderbird so unprivileged users are notified / can check for updates
529751,normal,update history ignores add-ons
529755,normal,"login with Server SSL connection, if first time wrong password and after correct password"
529770,normal,selecting all messages in a folder lists all conversations in message pane
529775,normal,problem (XP) with address books and mailing lists
529780,major,can't copy message to a virtual folder
529781,normal,Dragging attachment from Sent message truncates the file when using PGP to encrypt
529788,minor,can't delete the archives folder using context menu
529824,normal,Cannot search for a Greek word in the Entire message option
529857,major,Thunderbird randomly downloads entire imap folders to local disk
529858,normal,Gloda is wrong when search greek words with all messages clause
529879,normal,Canceling multiple print requests only cancels the first one.
529892,normal,Add enigmail and lightning to the block list for rc1
529902,normal,"""reply list"" fails on some google groups lists (ones that have a certain List-Post header)"
529904,normal,Gloda search uses wrong user name when referring to self with multiple identities
529933,normal,"[Mac] ""File"" toolbar button shows old folder after bug 491294"
529991,normal,"Searching in LDAP over SSL leads to ""A secure network communication has not been cleaned up correctly"" alert"
529995,critical,startup crash [@ columnName] in sqlite
529997,normal,Impossible to see the actual fonts and sizes of messages when composing
530010,normal,Clean up Windows packaging on the trunk
530050,normal,e mail problem
530055,normal,Enable crash stack reporting on mozmill tests in tinderbox
530111,normal,Message not deleted after successful detach
530129,normal,"Email button on MSNBC video player pulls up compose mail window with no ""TO"" field"
530239,major,"Can't see that there are more recipients, and can't expand: ""more"" cut off by buttons"
530276,normal,"Problem with joined file in editing from Sent/Edit as new, Drafts or Templates"
530291,critical,crash [@ objc_msgSend | nsBaseAppShell::Release()]
530353,major,In line spell checking - Underlining misspelled words is broken
530365,critical,"After installing and attempting to launch program, abends and shuts down with an error message.   Repeatedly does this and unable to open Thunderbird"
530400,critical,TB2.0.0.23: Mailboxes are allowed to grow larger than 4gb in size
530459,critical,"Wrong IMAP folder deleted if ""Sent"" folder changed and TB _not_ relaunched"
530463,normal,Allow sending from multiple smtp accounts
530480,normal,Duplicate contacts in 'Contacts Sidebar' view.
530487,normal,Viewing RSS link in Safari opens a new
530502,normal,"""Manage Identities"" Button Hidden"
530503,normal,File -> New account -> Other accounts proposes .mac
530513,minor,"After creating a new email account (gmail), new inbox corresponding being duplicated"
530514,normal,No proposal to import Entourage or Mail files
530582,normal,F-Prot 6.0.9.3 false positive for Thunderbird 2.0.0.23 . Thunderbird Setup 2.0.0.23.exe
530618,normal,remove aol personal file cabinet aka pfc code
530664,major,And/or any/all message filter execution
530710,major,Cannot save drafts
530714,normal,Add-on service not functioning correctly
530720,trivial,TB3B3: shortcut key for view menu status bar should be changed from S to B
530722,normal,"The empty, base ""IMAP server directory"" shows up in the folder list and there's no way to unsubscribe"
530723,normal,"Disable ipc, since it requires libxul and we can't build that way (yet)"
530734,major,legal URLs with trailing punctuation are broken
530745,normal,"Recipients list truncated, ""more"" button not shown"
530750,normal,context-menu key doesn't display spellchecking
530757,normal,three magnifying glasses in the search box
530763,major,Thunderbird RC1 french
530766,normal,Mailbox INBOX file oversized using IMAP
530778,normal,no hay buena combinación de colores
530779,critical,"With main window closed, sent email cannot be copied to ""sent""-folder"
530870,normal,"""Reply"" does ""Reply all"" when I reply to myself"
530903,normal,application launch fails (startup)
531001,normal,Vertical view is not really usable in thunderbird 3
531003,minor,Fail to start
531004,normal,No way to send email
531010,blocker,Sinhala (si) RC1 build is broken on Windows
531011,normal,when I try and delete a file from the sent folder it says trash folder full
531015,normal,Number of new email
531020,minor,3.0 release notes: 404 Error
531023,normal,Proxy Password is not stored on thundebird 3
531025,normal,"Signatures which are written in html, dont were detached by answering an e-mail"
531036,normal,"Forward mail with attachments, the new message didnt come with the attachs"
531038,critical,Cannot send and safe mails after upgrading from TB 3.0b4 to TB 3.0rc1
531040,major,TunderBird 3RC1 fails to import any data from mozilla 1.7.13 profile
531045,normal,Switching to an empty imap folder flickers... on thunderbird 3
531070,minor,Punycode domains not working as expected.
531084,major,Unable to send using gmail with 3.0 RC1
531090,major,Unable To Send Or Save Messages with RC1
531096,minor,Empty error message when importing outlook address book
531100,major,Automated junk control does not work on imap subfolders
531116,normal,sqlite 3.6.20 (or newer) requirement should be in thunderbird 3.0rc1 configure phase
531140,minor,styling in message view select widget and folder location select widget a mess
531155,major,Clicking on the Trash folder empties trash immediately
531162,major,Can't send unsigned e-mail
531179,normal,Unsent mail is not automatically sent
531202,normal,Group by sort groups all collapsed when filtering
531206,normal,Thunderbird indexing fails quietly if the global-messages-db sqlite database is corrupt
531212,major,Compacting the Trash file never ends
531213,major,SMTP settings for Gmail IMAP account didn't work
531219,normal,Intermittent problem loading messages in all IMAP accounts
531244,normal,Growl doesn't show notifications when messages are filtered to subfolders
531245,critical,Import from Apple Mail.app breaks messages and causes data loss.
531246,normal,Check mails (IMAP) using davMail
531247,normal,Cannot Copy card if no email address entered
531254,major,"Sending/saving works in 3.0b4, fails in 3.0RC1"
531263,major,Forwarding or replying an EML doesn't show the images included
531265,normal,Checks for mail even if box is unchecked for check this folder for mail
531267,major,Autoconfig fetch config: Make TB 3.0 more liberal when reading
531276,normal,Crashes when send an email
531278,normal,Theme is labeled as version 2.0
531286,normal,select all doesn't work good
531294,critical,crash sending message [@ nsRefPtr<nsCSSFontFaceRule>::assign_assuming_AddRef(nsCSSFontFaceRule*)] due to incompatible version of enigmail
531316,normal,"Click on new message notification changes TB to ""Smart Folders"" view."
531334,normal,autodownload messages at start up not working
531339,critical,"enigmail crash [@ nsRefPtr<nsDOMWorkerMessageHandler>::assign_assuming_AddRef(nsDOMWorkerMessageHandler*) | nsRefPtr<nsScreen>::assign_with_AddRef(nsScreen*) | nsMsgComposeAndSend::InitCompositionFields(nsMsgCompFields*, nsACString_internal const&, int)]"
531397,normal,RSS feed summary ou Web content missing if Wide View Layout is used
531398,normal,imap message don't report the X-Account-Key header
531403,normal,No German quotatation marks are shown any longer in the mail
531412,minor,"Quick search does not work on ""Local folders"""
531419,major,Images in composer are not shown in certain cases.
531420,normal,"when the file ""inbox"" have more of 2gb, the messages are received in blank"
531426,critical,TB3 couldn´t save mails as draft or send mails
531437,normal,inserted image not shown during composition if new mail started through external mailto: call
531442,trivial,build number wrongly reported in help about
531443,normal,wrong transfer of stmp settings when upgrading from thunderbird 2.0 to 3.0
531455,major,TB hangs for few seconds
531502,normal,"""Download More Dictionaries"" fails to open webpage correctly"
531505,normal,Deleting message does not advance to next message when using tabs
531520,normal,"""reply"" and ""reply all"" buttons make no sense"
531525,normal,Symbol (Triangle) for ascending / descending order is in wrong usage
531531,major,Inbox (and other) folders missing from account folder folder
531534,normal,"""Close message window on delete"" does not work when messages are opened in tabs"
531554,normal,High IMAP server load (large mail store/1.7GB)
531557,major,New Mail Alert and Check for New Mail
531560,normal,RSS feed shows feed item title instead of webpage
531561,major,manual edit and then re-test of connection settings defaults to wrong server type
531569,normal,Thunderbird's SSL certificate warning dialog talks about web sites instead of mail servers
531575,normal,Signatures above original mail add up when using muliple accounts
531588,minor,Two windows open when thunderbird is launched
531609,normal,Write e-mail: switching easily between text mode and html one
531650,normal,Thunderbird application icon disappears/broken
531671,normal,scroll of abstracts with multiple selected emails goes two lines too far
531673,critical,Setting the retention policy for a given mailbox sets the policy for all mailboxes.
531684,normal,Filters not working properly in search tab
531773,normal,Messages from me/myself should never be marked as junk automatically
531782,normal,Smart Inbox only marking emails as read from 1st account
531788,normal,Font-Color is not black but the system-standard.
531795,major,missing icons on new added toolbarbuttons and menues
531797,major,Getting selected Messages in Script
531806,normal,"Thunderbird doesn't display quota for Cyrus IMAP4, even when the server supports <<A01 getquotaroot ""INBOX"">>"
531829,normal,Archiving messages from multiple years stores them all in one year's archive
531878,normal,Smart Folders does not remember 'de-selected' folders between launches
531912,normal,Redo Command keyboard shortcut doesn't work in Mac TB 3.0 RC1
531920,normal,"Search ""Entire Message"" skips subject line"
532026,major,Search is Case Sensitive when i search for a russian word
532036,normal,version 2.0.0.23 (20091001)
532040,normal,gloda: chromedir! philor: You keep using that word. I do not think it means what you think it means.
532045,normal,újra és újra letölti a szerverről az üzeneteket
532050,normal,Can't save as template via File > Save As Menu
532055,normal,migration assistant is show as plain text with nothing click-able
532063,normal,Threaded view on a Gloda search results detail does not display message bodies
532066,normal,Icon for Send button in composition toolbar ambiguous
532068,normal,Choose a shade stronger for folder and search folder in folders pane
532074,normal,(Windows 7 theme) Use the same delete icon that Windows XP
532077,normal,Main window appears behind other apps' windows when Thunderbird is launched
532086,normal,Program won't close
532090,normal,Don't use native trash folder icon in Windows 7 theme
532093,critical,Thunderbird 3 RC1 crashes when message view is threaded and quicksearch is set to filter
532100,normal,New mail notification on a per folder basis is almost indistinguishable
532105,normal,F8 no longer shows/hides message window
532128,normal,"(Windows 7 theme) Attachment icon color in message list is ""cumbersome"""
532131,major,Unable to forward messages
532134,normal,It downloads the inbox over and over again filling up the computer.
532138,normal,(Windows 7 Theme) Address book icon incongruence than qtue\gnomestripe
532154,normal,Archive folder is not created - on a gmail/imap account.
532211,normal,"""Mark all as read"" does nothing in smart folders"
532340,minor,Search icon displayed incorrectly
532345,normal,Unable to use INBOX.Trash as trash folder
532347,normal,"Bottom empty line missing when replying with reply above quoted message,"
532376,minor,"when closing tabs, the tab revealed is different from Firefox strategy"
532379,normal,html paste jumps cursor to Home position of compose pane
532380,normal,text with links gets mangled when converting to italics
532399,major,text/plain attachments are not downloading to open
532403,normal,IMAP 4 messages retrieved every time compacting is done.
532405,minor,"When pasting text ""as quotation"", lines wont wrap"
532413,normal,unnecessary popup dialog for failed STARTTLS command
532425,normal,(Windows 7 Theme) Paste icon is too dark
532432,normal,the Preview doesn't go away with F8 in the Messagelist
532441,normal,Read IMAP messages marked as unread when coming back online
532451,normal,Ctrl-tab to switch focus between panes no longer works
532470,normal,confirm account creation
532488,major,Various Preference Windows Do Not Open
532504,major,Vertical scrollbar disappears from message list pane
532521,normal,htm file attached can't be open (imap account)
532527,normal,Clicking the biff to view the incoming email properly shows email but folder selection is not properly indicated
532576,normal,No way to set moz-do-not-send default value
532590,trivial,"Quick Account Setup (add radiobox {POP, IMAP} )"
532601,critical,Thnderbird not starting with NFS mounted home and libnss_ldap user authentication
532641,major,Messages containing eml attachments display completely blank but i saved the behaviour then returns to normal
532647,minor,(Windows 7 Theme) Save icon has no depth (third dimension)
532648,normal,(Windows 7 Theme) Print icon appears grainy
532651,normal,Some Account Settings Windows are cut off
532657,normal,full message headers aren't shown
532662,normal,program restarts 3 seconds after closing it
532668,normal,"Trying to install Swedish dictionary, but the installer says it is a wrong version and refer to an not released version"
532681,normal,main password  problem
532687,minor,cannot reenter mail server password if mistake is made on first try
532706,normal,Unable to get the default views back
532707,minor,Reply / Forward etc not showing in message view
532712,normal,Can't insert non-breaking space (U+00A0) in message composer on Mac
532719,normal,problem with update form rc1 to rc2
532725,major,thunderbird -compose will only accept one attachment
532733,major,Regression - Compose fails with error when called from Picasa3
532753,normal,Gloda search has problems finding words in subject line containing non-ASCII characters
532784,normal,Refresh of folders size
532821,normal,Search does not result in a bar graph in thunderbird 3 rc2
532835,normal,Cannot global search with Enter key when user is viewing account root directory
532850,normal,unable to read body of a message with long long header
532870,normal,(Windows 7 Theme) Address book contact and list icons incongruence than qtue\gnomestripe
532875,minor,auto-saved drafts not removed after send
532886,major,Copying sent message to Sent mail folder fails due to timeout during listing folders
532900,major,"When files are attached from a specific user, the body shows up blank."
532927,critical,program crashes and doubles all windows if I try to attach a file in a new message.
532937,normal,Collapsing Message Groups When Using Smart Folders
532966,normal,"insert image into plain text email (Format = Auto-Detect) and send - looks like it will work, but doesn't"
532994,minor,Error message when downloading folder data for virtual folder
533039,major,Filter of Message No Save
533043,normal,Use a single preprocessed packaging manifest for all three platforms
533058,major,absence of subdirectories under Inbox
533059,minor,Folder pane is not refreshed on deletion of a virtual folder in 'Unread messages' folder view
533064,normal,Incorrect instructions of the address of a basket
533080,normal,"With TB3.0RC2 and Enigmail 0.96a, mails cannot be sent (error message)"
533104,critical,Thunderbird Quit - Hangs with High CPU
533116,major,Conversation view must include archived messages
533135,critical,"launch / exit crash, maybe from bug with extension manager, itemlocation.create"
533143,normal,".No ""Add to Bcc"" button in Thunderbird version 2.0.0.23"
533152,normal,C++ runtime error
533163,normal,Archived e-mail is put into wrong folder or Incorrect folders are displayed in account settings
533168,normal,"quick search in ""all messages"" open a blank tab (without result)"
533170,normal,No title for message tabs opened from a single folder saved search
533173,critical,can't send mail from my imap accounts
533180,normal,Account Manager does not list accounts after upgrade from 2.x and shows incorrect UI for the one account it does show
533224,normal,Search filter text box cursor freezes while still typing the filter which causes problems entering a search phrase when searching any folder that contains thousands of emails
533242,major,"Cannot select, write, reply, forward message"
533246,normal,Support latest Mozmill version in Thunderbird tests.
533257,normal,"On my (Imap) account -> server opiton I selected ""Search for new mail messages every 3 min"" but it doesn't work"
533272,normal,mail folder performance slow after using advanced filtering tools
533281,normal,"not correct ""address from:"" in result search after ""searching all messages"""
533286,normal,"when sorting by order of arrival, ordering is broken in a search"
533288,normal,"sometimes incorrect show text(RU cyrillic) months in result ""searching all messages"""
533299,major,security gap in thunderbird password manager with master password
533303,normal,line break is mangled when replying or forwarding
533307,normal,"not correct ""address TO:"" in result search after ""searching all messages"""
533316,normal,When trying to open email from inbox wrong email is shown at tabbed window
533331,normal,moving read messages from inbox marks them unread
533336,normal,Thunderbird called fullcirclesoftware when it crashed.
533396,normal,"Renaming a folder, while in Smart Folders view, causes the folder to disappear from view"
533398,normal,"message window is, briefly, showing the wrong contents when selecting a new message in message list"
533408,normal,Message tab should keep same message even when the message moved to other folder
533410,normal,Global search bar should have accesskey to focus it.
533417,normal,Drag and drop multiple attached items to windows explorer does not copy all files
533430,normal,Empty tab appears after canceling a new message
533432,normal,"""Save All..."" dialog cannot save files"
533433,normal,Reading News while loading new messages loses articles
533438,normal,Attachment reminder not working properly
533440,normal,"Root folder ""drafts"" does not remember the direction of column sorting"
533447,normal,Update files with locales to include in the Thunderbird 3.0.x builds
533462,major,Imposssible to open a .txt attachment with an external editor.
533471,normal,Connection to IMAP Hangs Up/Won't Recover on Resuming from Standby/Hibernate
533473,normal,"""Account"" column is always empty"
533513,normal,"Delete, Undo, Delete does not delete; requires 2nd Delete"
533571,normal,polish language special letters are NOT capitals when typing with the use of CAPS LOCK key
533575,major,The pop server already exist
533615,critical,"TB3 does not start because of ""Already running[...]"" message"
533620,normal,Remove the junk button between forward and delete in TB3!
533640,critical,Thunderbird 2.0 to 3.0 upgrade deleted contents of local trash subfolders
533652,normal,Display different mailbox in different tabs with different message pane
533660,major,Tabs lose current message if moved
533666,major,"Klick on Forward or Compose opens the wrong mail (last replied on), not the selected one or blank window"
533670,normal,"In some folders, ""Grouped by Sort"" is alway uncollapsed"
533679,minor,General LDAP lookup only works for one account of two account
533680,major,No way to turn off autodetection of mail account settings
533689,normal,"Field ""From"" / ""To"" in header pane shows ""YOU"""
533692,critical,Kaspersky Anti-Spam Extension causes blank main window on 2.0.0.23 to 3.0 upgrade
533693,normal,"the ""outgoing server (SMTP)"" edit mode does not work with French Thunderbird"
533695,major,Folders don't get stars when new mail arrives
533698,normal,Incorrect caret positioning after bulleted list
533707,major,cannot add new contact in list/cannot remove contact from list; once reopening the changes are not kept
533711,normal,'sort by' resets when clicking More
533715,normal,Password dialog for master password displayed twice on startup
533721,minor,"when opening a folder, the cursor is not at the first unread message (with automatic message suppression)"
533729,normal,Migration Assistant tab appears whenever TB is started even though tab was previously closed
533730,trivial,Incomplete display of some account settings windows (Size problem)
533731,critical,can't access to each folders containing old email
533735,normal,labels in message pane are in lower case
533741,trivial,Labels case in message reader UI should be consistent with the rest of program labels
533742,normal,STARTTLS does not work under Thunderbird 3.0 where TLS works under 2.0.0.23
533755,minor,Mail views problem when overing on first 2 items
533756,normal,After Down loading the TB Version 3.0 No More doing email.
533760,normal,Messages from Trash folder not showing up in search results
533762,major,"TB 3 Release: Cannot execute - ""./run-mozilla.sh: 399: ./thunderbird-bin: not found"""
533763,normal,TB: spellchecker does not appear in context menu if invoked with keyboard
533765,normal,Synchronizing IMAP folders for offline use by default on a space limited multi-user system is problematic - need global setting
533788,major,"HTTP link in body of mail cannot be activated (same as Bug 525209, 369324, except in English)"
533795,normal,doesn't work with lightning. Fatal!
533799,critical,Missing ALL folders and mail after updating from 2.0 to 3.0!!
533807,major,New search function returns less results than advanced search
533820,major,lost emails / folders after upgrading to Thunderbird 3
533823,normal,already opened activity window (same with about box) doesnt regain focus or doesnt get re-activated when selecting it from menu again.
533825,major,dupilcates folders unrequested. duplicate folder will not delete.
533831,major,Required manual intervention to send an unencrypted reply to an encrypted message
533835,normal,"Config parameter mail.showFolderPaneColumns apparently broken on Mac; no way to select columns Unread, Total, Size."
533863,normal,unsubscribed RSS feeds come back when thunderbird is restarted
533865,normal,Doing a quick search in a cross-folder saved search clears cached results
533873,trivial,"Header display ""to You"" (besides edit Contact)"
533879,normal,contacts which have been removed reappear as search suggestions
533893,critical,Thunderbird 3 has deleted the enitre contents of my Inbox
533911,trivial,why still it says tb2??
533912,major,"hidden ""message pane"" appears after restart Thunderbird"
533914,major,I can't send mail authentification not supported bij server ziggo.nl
533916,critical,Junk mails get deleted when fetching from POP3 account
533918,normal,"Selction of folders to search in ""smart folder INBOX"" will not be safed"
533925,normal,"TB3 forgets column selection on search, ""Open as List"""
533926,normal,Th-3.0 asks for proxy password even though it should use the stored one
533932,minor,New mail should be edited in new tab
533934,normal,Message tab closes when quick search mode is changed to filter
533937,minor,Address autocompletion inconsistently orders addresses
533946,major,"HTML attachments cannot be opened because recognized as ""mailbox"" or ""imap"" file type"
533947,normal,Inbox grouped folders will not remember settings after restart of thunderbird
533959,critical,TB 3.0 Final hangs with 100 % CPU at restart after installing/deinstalling Add-ons
533967,minor,all read shortkey changed for windows
533973,normal,Thunderbird 3 not work with lightning 0.9
533975,major,the panel for message details/content is empty!
533990,normal,Unable to switch between nw style and old style of displaying a message
533991,minor,italian version misses CMD+H
533992,minor,Groups of a virtual folder are fold every time the user enters them
534006,normal,right scrollbar and buttons truncated after upgrade to TBird 3.0
534029,major,new mail alert goes off for no good reason
534033,normal,Custom Message Alert Sound wont play
534034,normal,Thunderbird displays wrong unread email count on dock icon
534068,normal,"for sending patches inline, would like option to totally disable wrapping and format=flowed"
534076,major,F8 Non-functional on Launch of Thunderbird
534080,major,"""Search all messages"" does not find some words"
534095,normal,"Long message headers cause message preview screen to be too wide, but without scrollbars"
534101,normal,"Clicking a link with a ""news"" scheme creates a dummy account"
534108,normal,"3.0 creates a ""documents and settings"" folder instead of using ""users"""
534122,normal,Status bar should not display indexing status
534128,normal,thunderbird  does not run firefox anymore
534143,normal,"offline mode: moving messages to folders, not all actions executed when going online"
534144,major,"Empty ""Inbox"" grouped folder but the inbox subfolders of my IMAP accounts are not empty"
534146,critical,Thunderbird crashes when I paste a JabRef citation into the Composer
534157,normal,Unable to load library
534187,normal,"when focus not on message, thunderbird jumps to next unread folder"
534188,normal,"New mail filtered into folders, can't tell which folder"
534189,normal,shortcut for zoom doesn't work reliably
534193,normal,Search field is wrong on folder changes
534195,normal,"Email opened in tab from ""saved search"" inbox entry has no custom tool bar buttons open (eg. delete)"
534197,major,Deleted Item Destination is Ignored for IMAP Accounts
534200,minor,Context window does not contain spell check entries when opened with shortcut shift-F10 instead of a right click in text mode
534217,major,Using a Delete Icon on an opened email does not remove the email from the list in the Window
534233,normal,Polish fonte encoding problem
534234,critical,Upgrading to T'bird 3 broke my master password
534240,normal,Undo is broken after pasting something from Firefox 3.5 into new email
534253,critical,"unstable, moves messages, indexes too often"
534259,major,Customized toolbar revert to default upon relaunch
534261,normal,Birthday field display odd when no Year entered
534267,normal,When an Account is collapsed there is no marking for new messages
534290,major,fixed size main window cuts of email text and email list
534295,normal,upgrade from Thunderbird 2 to 3 loses SMTP password
534305,normal,Plain text message font differs between iso-8859-1 and utf-8
534312,normal,Arrows to switch between folder views are too small
534331,normal,Message display at same level instead of thread
534334,minor,"displays phantom ""Bad article number"" error after viewing a newsgroup with expired articles"
534363,critical,"advanced server settings, account missing, loosing account, multiple accounts, inbox for different account"
534383,normal,Despite being certified - Lightning 0.9 will not install in TB3
534385,normal,Archiving two messages from different years puts both in same year
534391,major,Addresses in imported addressbook do not appear.
534396,normal,Grouping header disappears on group move
534404,normal,"""Message compose... UTF-8"" encoding choice dialog comes up at inappropriate time while composing reply"
534411,normal,Email does not automatically close when deleted or finished.
534424,normal,Fix the element getter for the FakeTreeBoxObject
534431,minor,Error in Identifying the 'To' name in Message Window
534435,normal,Email date in message window should be on the left of window
534438,major,Deleted address cards cannot be recovered
534445,major,Junk mail does not redirect to selected inbox folder selected from options or account settings menus
534460,major,Spell Checker Does Not Load Dictionary Contents
534470,normal,Check for new messages checkboxes ignored in Thunderbird 3.0
534476,critical,"Thunderbird 3 fails to display anything in mail window, sidebar or dialog boxes"
534480,normal,Make sure Thunderbird doesn't start shutting down in the middle of Mozmill test-displaying-messages-in-folder-tabs.js
534486,normal,The search indexer should let me choose what to index
534491,normal,Smartfolder shows mails two times after Thunderbird 3 start
534496,critical,"After several tries, Thunderbird 3 does not start and the crash reporter crashes too. Totally non-functional"
534498,normal,"No new Mail Notification on IMAP accounts, when new Spam arrives directly in the spam folder"
534520,normal,Significant lag selecting Inbox Smart Folder
534523,normal,Move to / Copy to Recent context submenu list doesn't sort alphabetically.
534535,minor,Add-On compatibility check fails if proxy is required
534551,major,authentication required conflict
534553,normal,"Can receive mail, can't send or reply"
534570,major,"First three menu elements (File, Edit, View) are missing"
534588,normal,The account name will change back to default value automatically set by TB in the Mail account Setup
534604,major,[autoconfig] username for outgoing server (SMTP) is not set properly if it is different from the one for incoming server (POP/IMAP)
534605,normal,messages attached have no charset specified
534618,normal,Message filter Sort
534621,normal,"Address fields are sometimes empty and not editable (reply to, reply to all and edit from draft)"
534634,major,Disabled Message Pane wont stay disabled after rebooting
534640,major,failure in getting account password for getting or sending mail
534642,normal,"""Wrap plain text"" setting is not visible under Tools - Options - Compose"
534649,normal,Forward  in toolboar not working
534659,normal,"After sending a message, there is no copy in sent folder"
534665,critical,New V3 crashes upon install on a NEW MACBOOK
