id,description
378810,Emai::MIME error when creating a new account
378861,Make default bug list display configurable
378890,"Can't query bugs for ''CC-non membership"""
378908,Edit Group Access Controls hint for Default Default is missing a period
378910,"Adding a person to a group twice (use two tabs) triggers DBD::mysql::st execute failed: Duplicate entry ... for key 1 [for Statement ""INSERT INTO user_group_map"
379238,fff
379288,Description/Comments section should include Bug Number
379702,DBD::ROOT FILE NOT FOUND
379728,"editusers.cgi: ""Use of uninitialized value"" when resetting password"
379772,Status Update for Bugzilla 3.0
379773,Update Download Page for Bugzilla 3.0
379774,"Update ""Changes"" Page for Bugzilla 3.0"
379775,Release Announcement / News-Page Update for Bugzilla 3.0
379776,Release Info Pages and Index for Bugzilla 3.0
379777,Finalize Release Notes for Bugzilla 3.0
379787,Flag request mail has a blank requestee when requestee doesn't get the mail
379821,"This is a Demo, just for test."
380085,Adding new group control to product should not mark bugs as modified
380103,No product name provided when editing a component
380170,wrong Platform on Intel Mac
380267,Release notes for 3.0 don't flag new MySQL version requirement as changed from 2.22
380330,changing focus on comment / text box
380416,template/en/default/admin/users/userdata.html.tmpl should honor can_change_password()
380552,"don't strike out ""cancel and return to"" it makes the link unreadable"
380600,dsd
380709,collectstats.pl can't find ThrowCodeError when a failure occurs
380928,Bugzilla::Auth::Verify::create_or_update_user can return stale Bugzilla::User object
381011,Not able to install bugzilla 3.0
381025,Upgrading from 2.22.1 produces error message in contrib/recode.pl
381044,enter_bug.cgi Values for Platform and OS not in sync with Database
381092,return to bug page after login
381400,CC unable to view bug
381531,t
381605,"Impossible installation ""Songbird_0_3_pre_20070522_linux-i686.tar.gz""."
381640,abstract_schema hook is broken--it prevents modification of the extension's own tables
381656,Error message instead of mid-air collision message if review flag is removed while another user comments
381732,Old tokens are not deleted on time when changing the email address
381738,SaveAccount() in userprefs.cgi doesn't check Bugzilla->user->authorizer->can_change_{password|email}
381837,Clicking a bug in the dependency graph will open the search page instead of the bug
381919,potential for race condition in process_bug.cgi
381935,The Bugzilla search feature is broken when using empty search criteria.
382060,contrib/bz_webservice_demo.pl is unable to display bug data correctly
382068,Unknown method Product.get_product called by contrib/bz_webservice_demo.pl
382330,Dependency trees broken when resolved bugs are hidden
382842,must be admin to whine to a group
382974,$duplicate can be set even when not marking a bug as a dupe (security check bypass)
383002,User with Access to Group X cannot see or query bugs marked as visible to Group X
383042,(?!https?://)......... gives bugzilla indigestion
383194,"""Find a bug"" search doesn't find bugs with matching keywords"
383197,"Documentation on Skins alludes to a Default Parameter, but no such parameter exists"
383266,UTF-8 comments wrapped prematurely
383284,Bugzilla requires new logins if coming from behind a NAT-ing proxy
383522,mod_perl creates a separate template directory
383595,"""allows to"" isn't correct"
383630,bugmail fails for invalid email addresses
383640,It should be permitted to make a quick search without entering any words
383782,Unable to install perl modules...
383850,email_in.pl documentation does not contain all required fields for new bug creation
383851,FAQ points to non-existing file for handling of bug creation through email
383903,Voting for a bug gives a table lock error
384000,bugzilla.org request system feature bullet is too proud
384015,Mensaje erróneo
384049,email_in.pl reply line terminator (CRLF) confuses sendmail.postfix
384134,checksetup should complain about and offer to fix invalid Param(Login)
384152,Error message while running SUDO shows incorrect email address
384217,Searching for bugs with commas in the component name returns wrong results
384400,"Delete milestone message uses ""ALL"" incorrectly"
384425,Password asked whenever new link is clicked on
384501,"If you have a port name in the urlbase, SMTP may not work"
384561,"""href"" attribute in ""LINK"" or ""A"" element should be URL Encoded"
384648,checksetup.pl alter table for namedqueries error
384805,whine.pl not sending any email anymore
385003,"Entering a tag name manually (""create and add the tag"") should not silently remove the tag from any other bugs. (overwrites)"
385140,switched to the same mode! This should not happen.
385158,"buglist serverpush should include charset in header (in first page, not list page)"
385167,Time estimation column is not found in bugzilla database
385173,The name of the keyword being deleted is not displayed in the confirmation page
385190,"checksetup crashes ""DBD::mysql::db do failed: Column 'thetext' cannot be part of FULLTEXT """
385209,Any (powerless) user who can see a restricted bug can remove the bug from non-mandatory groups
385225,Config.pm:  when Bugzilla cannot read localconfig or params file it should complain to STDERR and even die
385319,vertical label (and table in mozilla) snake around when using z axis whose values have wide ranging lengths
385366,Perl crash when using PostgreSQL
385371,Entering invalid regular expression causes SQL error.
385563,Login is not working.
385624,network is not connected
385644,installation list points to a redirect for Ablecommerce
385647,"installation list says Bitflux GmbH uses bugzilla, but points to a redirect for JIRA"
385648,"installation list says bluemarsh.com uses bugzilla, but they moved to sourceforge"
385650,"installation list says bugtracker.biz uses bugzilla, but they seem to be gone"
385651,"installation list says Collapsar Creations uses bugzilla, but the bugzilla installation seems gone"
385652,"installation list says Computational Science and Mathematics Research, Sandia National Laboratories uses bugzilla, but their bugzilla installation moved"
385655,"installation list says Conectiva uses bugzilla, but they're now Mandriva ?"
385657,"installation list says Egothor Project, but their bugzilla has gone missing"
385659,"installation list says Erlang Technology, Inc., but their bugzilla has gone missing"
385660,"installation list says Freespace2, but their bugzilla is broken - we should send help"
385662,"installation list says net::struct uses bugzilla, but their bugzilla was neutered"
385664,"installation list says netsplit uses bugzilla, but they're being link squatted"
385665,"installation list says openprivacy uses bugzilla, but it's missing"
385666,"installation list says Oregon State University, Information Services uses bugzilla, but it's missing"
385667,"installation list says PD, Inc. uses bugzilla, but it's missing"
385669,"installation list says Radionet Open Source Environment (ROSE) uses bugzilla, but they were purchased and Airspan  uses ""IssueTracker"""
385671,"installation list says Stanford eCommerce uses bugzilla, but I can't find them"
385672,"installation list says The XML Windowing Toolkit uses bugzilla, but I can't find them"
385673,"installation list says Ubuntu Linux uses bugzilla, but they commisioned to launchpad"
385674,"installation list says Virtual Design House, Inc. uses bugzilla, but they use trac"
385679,"installation list says WebGlimpse uses bugzilla, but they blocked it years ago"
385680,"installation list says xiph.org uses bugzilla, but they claim to use trac (it's missing too)"
385738,Bug1
385778,Bugzilla.timezone should be LOGIN_EXEMPT
385897,editwhines.cgi doesn't allow to whine at groups with a name containing blanks
386321,Error Message displaying in Home page
386474,Using 'useqacontact' should not prevent it from respecting groups the qacontact is in
386700,Error Occur when i dump mysql data from already existing bugs - database
386715,Problem with Sending email
386762,e-mail notifications of duplicates could include link to duplicates
386805,we have problem when ever try to install and configure bugzilla
386961,Installing and configuration of Bugzilla in windows xp
387056,Unable to create an account when in LDAP mode
387177,Cannot move bugs to another installation: status_workflow table not locked
387265,Should check for bogus keywords before asking for new product details
387284,There are wrong strings according to if conditions
387375,Default QA contact field in the product list does not accept mail id with separator
387389,"Incorrect spelling in ""The Bugzilla Mail Interface"" help file"
387397,Reassign bug error
387538,email_in.pl uses hardcoded bug statuses and actions
387547,Cross site scripting possible in attachments
387657,Unable to seen existed customfield values after upgrading from version 2.22 to 3.0 in Bugzilla
387661,the link is not working.
387678,Warnings thrown when running ./runtests -v 11
387681,Adjust Whine Report Message/Query to Include Reopened Bugs
387705,Single dependency loop detect not working.
387831,Deleting products does not clean up the component_cc table
387860,Subject lines in mails may contain mangled multi-byte characters
387924,bugs_activity.MDB was deleted by Symantec AntiVirus
388020,Bugzilla is using DES encryption for user passwords
388099,"[Windows] Remove ""ppm repo up"" instructions for ActiveState builds 819 and higher"
388159,'bug' hardcoded in setting-descs.none.tmpl
388165,Remove obsolete $field_descs.groupset
388171,User privs are not displayed correctly when deleting a user account
388228,Duplicate bugs being submitted when user refreshes
388232,Restricting a bug to a group sets reporter_accessible and cc_accessible to 0
388249,'buglist_load_named_query' from global/messages.html.tmpl is obsolete
388311,"Users with no privs see ""Reopen bug"" on closed bugs even if they are not the reporter"
388326,checksetup.pl checks DB access without specifying a DB name
388331,Pressing escape deletes the text entered in field.
388402,"&width= and &height= parameters to chart.cgi should include only the graph, not the text around it"
388406,Incorrect Bug Id in email subject
388412,e-mails sent by email_in.pl when a field is missing are not correctly composed (headers are broken)
388520,The Graphical Report can not display double-byte word such as Chinese
388590,Misordered variables when calling diff_arrays from process_bug.cgi
388723,Bugzilla 3.0 does not wrap Japanese comment text
388938,Able to assign bug to disabled user account
389111,mozilla.org should be replaced with mozilla.com in user-error.html.tmpl
389227,Total for bugs without resolution opens the wrong list
389229,"Email notification does not use ""field-descs.none.tmpl"" for status field label"
389407,api/Bugzilla/Auth.html incorrectly detected by t/009bugwords.t
389517,CSV export gives resolution and status in English
389518,Old charts display resolution and status in English
389843,"Security Advisory for 2.20.5, 2.22.3, 3.0.1, and 3.1.1"
389845,Remove setup.cgi from Bugzilla (no web-based installation)
389916,"The ""remaining_time_zeroed"" message is displayed even if none of the bugs being changed has its remaining time > 0"
389925,"bugzilla.mozilla.org suffers an internal error when using the keyword ""about:config warning"""
390040,Wrong file name in customization.xml
390062,"""url"" should be ""URL"""
390065,Improve whining's HTML validation
390442,Bugzilla/Template.pm fails on perl 5.9.5
390559,Docs link to outdated German l10n site
390756,Bugzilla turns unusable after adding another language
390781,Minimum version of XML-Twig may be required
391073,process_bug.cgi throws an error if a bug is moved to another product or component where a given flag doesn't apply as is
391233,Write Release Notes for Bugzilla 3.0.1
391273,filetemp.patch and dbschema.mysql should be removed from the docs directory
391274,"Warning box says ""Caution"".  Info requiring attention says ""Warning"" - p. 3"
391303,bugzilla submit slow
391405,mid-air collisions not detected when submitting attachment details
391487,Link to bug in attachment details page moves (doesn't open) when you click it
391665,deleting a non existent search succeeds and informs me that it is gone
391945,Staggered headers don't check dotweak properly
391949,"colchange, login, and a number of other forms are missing a space before checked"
392007,emails failed to send to external users
392175,Move isViewable out of attachment.cgi + some other minor cleanup
392186,Remove version headers from all templates
392247,collectstats.pl dies if a series query contains an invalid email address
392341,"Dependency tree ""View as bug list"" can lead to ""Request-URI Too Large"" error"
392429,Can't locate Bugzilla/BugMail.pm in @INC (@INC contains:
392527,email_in.pl should use terms.Bug
392575,Not restricting session to single IP address fails with IPv6
392821,Obsolete instructions in template variables.none.tmpl concerning bug_re.
392926,attached file is automatically deleted
392943,Bugzilla/Template/Plugin/Hook.pm shouldn't need to reach into Bugzilla::Install::Util
393143,Release Notes for Bugzilla 2.22.3
393145,Release Notes for Bugzilla 2.20.5
393147,"Release/News Announcement for Bugzilla 3.0.1, 3.1.1, 2.20.5, and 2.22.3"
393148,Template include path used by Bugzilla/Template.pm ordered wrongly
393277,"Status Update for Bugzilla 3.0.1, 3.1.1, 2.20.5, and 2.22.3"
393293,"Update Download page for Bugzilla 3.0.1, 3.1.1, 2.22.3, and 2.20.5"
393296,"Update ""Changes"" Page for Bugzilla 3.0.1, 3.1.1, 2.22.3, and 2.20.5"
393304,"Create Release Info pages for Bugzilla 3.0.1, 3.1.1 (3.2), 2.22.3, and 2.20.5"
393310,attachment X should not been converted on fly when \n is inserted
393403,Attachment auto-linking probably shouldn't cross newlines
393703,token complaints should happen *after* other sanity checks
393745,"You will need to ""add at least one component "" before you can enter bugs against this product"
393752,it seems possible to create a group not for bugs and add it to all products
393753,"Go back to the group list is rendered inline with Yes, delete"
393755,generated CSV is invalid
393889,"""No bugs existed for the component."" is wrong"
393894,Target List on 'Search for bugs' Isn't Sorting According to Milestone Sortkey
394123,Link to group list redundant on confirmation page for mass-removal
394165,quoted printable utf-8 in email subjects is unreadable
394224,Searching using invalid statuses causes an internal error in Bugzilla
394227,Flagmail subject confused; X-Bugzilla-Type header broken
394350,user with editbugs privs cannot SR attachments
394385,System date in a custom field
394415,Software error occurs when trying to set sslUrl
394574,bzdbcopy should avoid reading entire tables into memory
394627,bzdbcopy.pl should remove column quoting
394874,checksetup.pl crashes if defaultlanguage is set to 'de'
394933,“neworchanged” of bugmail could be localizable more easily
394951,changing the field names
394953,The FAQ says Bugzilla doesn't support mod_perl yet
394959,turn votes off by default
395175,"""partial success, partial failure"" message is not explaining problem"
395178,Problem with group membership after migration from 2.18 to 3.0.1
395352,It would be very valuable to have flags visible on buglist overview
395380,whenever i post a bug in bugzilla it gives a error as undef error - Invalid argument at C:/Perl/site/lib/Mail/Mailer.pm line 269.
395403,Some terms in installation.xml cause makedocs.pl to create a x384.html file
395406,The xml file used to generate the API html doc files is not on CVS
395413,"With the Dusk skin, text enclosed in <a name=""""></a> is displayed in blue"
395505,Fields with Chinese (and presumably other UTF-8 characters) are garbled in forms on localized web pages
395603,"ERROR: ""invalid bug attribute remaining_time"" with timetrackinggroup set to blank"
395682,attachment.cgi forms UI html in all cases (even if called from email_in.pl)
395710,Release of 3.0.2 and 3.1.2
395715,Security Advisory for 3.0.1 and 3.1.2 Release
395717,Moving bugs crashes Bugzilla due to unlock tables
395727,"email_in.pl has not ability to add attachments by email, as documentation says"
395771,Advanced search results sorted incorrectly when sorted by importance
395834,Column change isn't working
395896,"Hide the ""Short Format"" button in ""Format for Printing"" when printing"
395924,Deleting a user account may delete other user's whine
395951,Unable to search for bugs which requested review in some date range
395973,unable to change assignee/qa_contact even with strict_isolation set to off
395982,how to restrict users to open NEW bugs
396010,Field Values Customisation defaults to lowest sortkey
396104,Dusk skin needs a .cvsignore
396183,Receive error below when you try and Reassign and bug.
396376,Crash on logout
396413,accepting a new bug does noch change assignee to self
396505,Release and News Announcement for 3.0.2 and 3.1.2
396506,Release Notes for 3.0.2
396508,Update Release Info pages for 3.0.2 and 3.1.2
396558,Dependency change e-mails include status changes that happened a long time ago
396591,Unable to change bug ownership after 2.17 to 3.01 upgrade
396612,"Update ""Changes"" Page for Bugzilla 3.0.2 and 3.1.2"
396616,SetParam error when changing a group name in editgroups.cgi
396666,ทดสอบไทย Thai Language  Testing
396858,Start of week
397163,"need null choice for ""where one or more of the following changed"" under Bug Changes"
397544,ppm repository command is outdated
397575,syncLDAP outputs HTML does not enable/disable accounts
397616,"Modifying Users is mentioning <productname>, but not clear when this appears"
397665,"""Assigning Group Controls to Products"" doesn't explain editcomponents, canconfirm, editbugs"
397969,"""Show last search results"" returns search results from before upgrade from 2.18.3"
398075,"Bugzilla should be able to display the ""shutdownhtml"" message even if the SQL server is down"
398142,In ActiveState-Repositories missed packages Email-Send and more
398167,Actual hours column in buglist.cgi seems wrong a lot of the time
398198,Multiple Bugzilla databases with a single installation docs should have an id
398250,The Change Columns behaviour seems to be stuck when using FireFox
398370,installation of bugzilla
398420,Midair collision protection is broken
398525,Bugzilla is working on LAN but it is not connected continuously from outside.
398548,Can't locate Bugzilla/Auth/Login/.pm
398600,Searching for bugs with a version of --- returns no bugs
398707,whine.pl should use transactions for database interaction
398739,"""Taking a bug"" while adding a new attachment locks the bug status forever if the ASSIGNED bug status has been renamed or deleted"
398798,checksetup.pl 'commands to install' should quote Perl module names
398883,"[mod_perl] Three Variable ""$cgi"" will not stay shared errors in current CVS HEAD"
398948,editmilestones.cgi should use transactions for database interaction
398968,editversions.cgi should use transactions for database interaction
398976,The edit* cgi scripts should use transactions for database interaction
398986,Incorrect SQL query when moving bugs to another product
399004,Cannot append a comment to bug via email - crash at Encode.pm
399028,Do not display all pending requests by default when the user is logged out
399370,Fulltext search with a LIKE on bugs.short_desc is too slow.
399449,Cannot add dependency to bug I'm not authorized to access
399461,Bugzilla::Hook::process() doesn't flush Bugzilla->hook_args() after executing an extension
399534,Support the ability to change deadline in multiple bugs
399559,LDAP administration is not experimental
399823,nonroot installation instructions tell you to modify files that don't exist
399996,don't reject a bug filing if it's filed with an attachment with a different name
400032,"Entry ""Version"" missing in report form"
400132,Performance problem when searching with quicksearch
400140,"cant enter bug for product if i check more then one Entry field on ""Edit Group Controls"" page"
400160,contrib/merge-users.pl doesn't merge all required fields
400243,"""votes:n"" quicksearch should be ""at least n votes"", not ""more than n votes"""
400256,Link / URL autodetection chokes in international symbols
400308,Same results are displayed when i use search for all alphabetics
400569,Bugzilla::Bug::editable_bug_fields() behaves incorrectly on installations with custom multi-select fields
400629,"The ""User Preferences"" doc page has no information about saved searches"
400631,"The ""Account History"" page in editusers.cgi is not documented"
400677,Documentation about products is mostly non-existent
400678,Default CC list for components not mentioned in the documentation
400729,Quick start guide suggests changing os list in localconfig
401098,Duplicates numbers no less than the bug number
401347,Template.pm has $datadir in wrong place
401453,Internal Server Error when viewing a bug
401672,"perl email_in.pl - Bareword ""ON_WINDOWS"" not allowed while ""strict subs"" in use at Bugzilla/Install/Localconfig.pm line 66."
401789,Tables don't have good identifiers for use with css
402438,Invalid deadlines can be set by unauthorized users
402606,Older saved queries will not refresh changes to a newer Saved Search in footer
402609,'Administrate' is not the correct title for the Admin page
402638,"When committing, bugzilla rejects keywords that are not in some list. If there is a restrictied set, please make this field a popup or dropdown list of some sort."
402640,"To edit a bug with comment, only the first three records display in both bug interface and Format for Printting like in View Activity."
402643,Whining doesn't work.
402874,Entering a new bug into bugzilla should show the summary in the header.
402909,cannot turn on empty words on find specific bugs page
403038,System:Null Reference Exception:A Null value was found where an object was required
403094,votes to confirm minimum should be 2
403477,Bug Activity does NOT trac votes
403755,DBI error thrown when you cannot edit a bug which is in a product restricted by CANEDIT
403762,Bugzilla is not taking  IST Timezone
403791,Apostrophe in the description is causing the text to be truncated.
404008,cant login Avinash
404009,"Buglist sort order, when sorted by changed date"
404141,rrfrefsrewfsdf
404276,Related to Functional
404338,Query Defaults on/off setting does not work
404412,Cannot reply to comments anymore
404581,add_setting() incorrectly handles settings with no values
404705,on clicking download games not working
405342,"""My requests"" is broken"
405350,"Email is broken on tip, ""can't send mail from '1' to '1'"""
405362,Emails with UTF-8 in the body cause email sending to die
405453,bugzilla should encode X-Bugzilla header contents.
405476,flag:review? not understood by QuickSearch
405713,Columnlist is ignored for cookies
405787,product_access_denied error tag defined twice in user-error.html.tmpl
405788,$bug->add_comment incorrectly calls check_can_change_field()
405955,Know the Feature of Bugzilla
405970,checksetup.pl is really slow when there's nothing to do
405987,Column width seems to be in bytes and not in 'number of characters'
406398,truncation to invalid UTF-8 character for the « Name » set in « User Preferences » when displayed at various pages
406468,bug summaries gets squized between « Bugzilla – Bug nnnn » and « Last modified: ... »
406836,%user% pronoun doesn't work for flag requestee field
406992,Add Software Test & Performance's winner logo to bugzilla.org
407036,buglist.css no longer loaded by buglists
407061,syntec touchpad signal 11 crashes when rebooting or shutdown
407436,"Boolean Tables following ""--"" disappear in transition from previous version"
408037,[Oracle] Running checksetup.pl twice doesn't work
408151,error 'install_data_too_long' does not defined on checksetup.pl
408177,Documentation of Template Customization outdated
408212,When using IE (Internet Explore) Users forced to re-login each time
408766,Apache::DBI is a premature optimization that causes trouble
409463,The flagtypes.description DB format is not the same in an upgraded installation and in a fresh one
409593,namedqueries.query_type has the wrong definition in DB::Schema
409598,Our version numbering needs to be explained in UPGRADING-pre-2.8
409667,User.login should check that it has all parameters
409682,Whine should not add headers for queries with 0 bugs
410053,limit user search
410182,Bugzilla crashes when moving a bug into another product when no QA contact is defined and strict_isolation is enabled
410504,Bugzilla_login cookie not sent
410524,createCalendar() and showCalendar() undefined after attaching a file
410608,"utf8 ""\xC1"" does not map to Unicode"
410660,Updating a bug fails if there is a multi-select custom field.
410717,Release Bugzilla 3.0.3
410770,"Update ""Download"" Page for 3.0.3"
410773,"Update ""Changes"" Page for 3.0.3"
410775,Release/News Announcement for 3.0.3
410776,"Update ""Release Info"" page for 3.0.3"
410779,Release Notes for 3.0.3
410796,review and approval emails still wrap lines in subject
410836,Field name missing in error message when trying to add an already existing field value.
410859,createCalendar() and showCalendar() undefined in post_bug
410889,scheda audio
410902,Some characters are mangled in diff and interdiff modes when viewing attachment
411209,HTML attachments can be used to hijack Bugzilla sessions via XSS
411240,URL link not available in bug mails after bugzilla upgrade to latest stable version
411328,editmilestone.cgi and three .css files lack explicit MPL license notices
411459,interface
411460,bug
411486,[Oracle] Fail when add a new custom field.
411544,unnecessary line breaks and excessive indentation in email subject lines
411662,sss
412053,Bugzilla should disable sending emails to accounts that has been disabled
412059,"""Impersonate this user"" link on editusers.cgi uses incorrect filter"
412227,interface
412487,Release Bugzilla 3.1.3
412500,"Update ""Download"" Page for 3.1.3"
412501,"Update ""Changes"" Page for 3.1.3"
412503,Release/News Announcement for 3.1.3
412504,"Update ""Release Info"" page for 3.1.3"
412538,eror MYSQL
412548,[PATCH] Allow the user to choose Ogg Video attachment from dropdown menu
412578,Software error  with Email::Mime module on resending mail reported using Sanity Check
412621,commit button doesn't work after using back button to correct a problem
412783,if you execute checksetup.pl then an error with Cwd.so: strlcpy occurs.
412976,"""Bug"" should be replaced with $terms.Bug in user-error.html.tmpl"
413121,UTF-8 in templates are garbaged
413149,There is twice the same paragraph bz_canusewhines in using.xml
413163,sanitycheck.pl needs to be more helpful when run at command line
413258,"When setting a flag on an attachment on bug creation, an incorrect message is displayed"
413343,"Requesting data for a bug restricted to a group while you are logged out throws ""Error 32000"""
413482,stats not updated - charts show constant bug counts
413648,attachment mime type handling should strip leading and trailing spaces
413672,email_in.pl incorrectly rejects quoted charsets
413722,Combine login cookies into single cookie and add signature to cookie
413830,Cannot group similar targets by assigning same sortkey
413921,Should be able to change resolution of several bugs at once without reopening
413948,Adding/removing Opened column displays Html code instead of the actual page
414002,Temporary files for uploaded attachments are not deleted on Windows
414012,Updating attachments.description fails to give enough info to fix the problems it finds
414267,show bug UI broken after editing an attachment
414281,editvalues.cgi variables badly scoped under mod_perl
414382,New show_bug UI - CC List Checkbox duplicated
414430,"On Windows, checksetup.pl should mention the correct PPM repo based on the Perl version"
414474,Remove debugging code from Search.pm
414604,"After inserting/editing/deleting an attachment, the Keywords field is unavailable"
414726,Bugzilla::Update never updates bugzilla-update.xml if the file already exists locally
414775,[Oracle] Error occurs when displaying Assignee and Assignee Realname together.
414786,Un necessary text being displayed while zooming in or out.
415177,Bugzilla::CGI::upload: syntax error at Bugzilla/Attachment.pm line 395
415287,Keyword select widget does not update values/becomes out of sync after browser fills in form after hitting back
415396,does not let me log into account
415528,crashes
415539,Remove trailing whitespaces from bugmail
415544,Mass-change erases all values from custom multi-select fields
415605,checksetup.pl thinks Email::Send is not installed
415862,Comments relating to $bug_re in variables.none.tmpl out of date
415973,"variables.none.tmpl incorrectly states 'Changing this will not affect ""linkification"" of your new terms.'"
416118,HTTP POSTs are slow
416126,Hide deprecated versions
416481,No bugmail is sent if no comment is added on bug creation
416902,"crash if I create new bug, or add comment - at file Encodings.pm line 26"
416991,"First use of ""Old Charts"" feature after call to ./collectstats.pl results in Software Error"
417030,importxml.pl doesn't support custom fields implemented in 3.2
417146,Sanitycheck recurses into global/message.txt.tmpl
417187,Oracle.pm:prepare does not work
417188,Can't post a comment to bug 417184
417190,Oracle-error when Inserting into bz_schema with version as String
417438,Show products on first (login) page by default
417530,"Update ""Release Info"" page for 3.0.4 and 3.1.4"
417531,Release Notes for 3.0.4
417639,Wide-char characters are not recognized in image-charts
417656,"Mail always display ""Email sent to  no one "" when I commit/assigned a bug!"
418042,updating fails
418399,Bookmarkable template triggers double file logic
418709,Hook.process() does not work properly inside of a template BLOCK
418786,"""Take assignment"" in attachment screen moves bug to ASSIGNED state, even if that state doesn't exist"
418863,Bugzilla 3.0.x lets you mark bugs as VERIFIED or CLOSED with no resolution
418930,"email_in.pl doesn't handle quotes around charset item in content-type header - ""Unknown encoding"" error"
418965,cannot create a bug for a new product
419191,CC'ed users not being in the group a bug is restricted to cannot do any change
419388,"004template.t should fall back to ""en"""
419440,The Bugzilla version is not displayed in the welcome-admin page
419660,"New custom fields not listed in ""3.10. Custom Fields"""
419748,Need to hook deleting products
419979,Bugzilla::DB::bz_add_field_table directly modifies the FIELD_TABLE_SCHEMA constant
420153,|Removed|Added columns containing non-ASCII don't line up
420821,Bugzilla 3.0 does not wrap CJK comment text in BugMail
420836,Error occurs on creating new user
421045,Watching users email sent even if user disabled
421046,Remove GPL/LGPL options from any tri-licensed files
421111,Attachment is not added with a NEW bug if you CC someone.
421264,[Oracle] parameter 'usemenuforusers' switched on fails to fill user lists / works on mySQL
421273,Problems with .dat-attachments
421450,install
421856,"""Wide character"" error when send mail!"
421931,Group control identifiers on product edit page should be localizable
422111,Merging users fails to update regexp-based group memberships
422256,email_in.pl should send an email if user matching fails or returns too many results
422439,wrong version of MySQL reported by checksetup.pl
422690,Attachment comments do not save
422691,"Attachment gets added twice after hitting ""Back"" and ""Refresh"""
422935,Status values for “Take Bug” functionality on attachment creation not localizable
423078,"Advanced Search ""any one of"" wording wrong"
423346,importxml.pl fails when importing attachments
423496,Move Documentation generation to xmlto from jade etc.
423564,Bugzilla throwing css errors on console in Firefox because of Opera-specific css
423613,extern_id is not unique in DB schema
423733,mail_delivery_method = 'Test' doesn't generate a valid mbox file
423777,Keywords - Changes don't appear until a refresh
423795,repetition-operator operand invalid error when using certain characters in a regexp search
424100,Windows install instructions need updating for Perl 5.10
424380,Bugzilla 3.0 lets you clear the resolution of resolved bugs
424640,the image should be visible.
424865,checksetup tells me that commands listed below need to be run as root
424961,local dependency graphing requires additional symlink
424990,"""Last modified"" isn't changed when one vote for it"
425039,Allow required_date in columnlist= and order= URL parameters
425288,"checksetup.pl displays messages using the first language available, alphabetically"
425433,bug/edit.html.tmpl attempting to commit readonly fields
425565,Product name not displayed in the error message when adding/removing bugs to/from illegal groups
425599,show_activity missing space for attachment flag changes
425620,checksetup.pl doesn't pick up the user's language correctly
425702,Search did not find defect with search terms in defect summary
425746,Bugzilla::Template::precompile_templates() doesn't flush template_include_path_ correctly
426036,Changing the component of a resolved bug does not (let) reassign Assigned To / QA Contact.
426165,javascript in template flag/list.html.tmpl overwrites default onload-Event
426211,invalid get_status call
426461,HTML tags within Description text
426695,Bugzilla Installation problem(DBD:Mysql:st Execute Failed)
426899,All webservice methods fail if a string has upper-ASCII characters in it
427226,Do not display the requestee field if the flag is not requestable
427236,Different font sizes used in the group restrictions section of show_bug.cgi
427459,selenium test suite for BZ 3.2 written in perl
427604,Extra leading dot '.' being added to comment lines in notification emails
428069,internal error when clicking on the duplicate radio button without supplying a ticket id
428285,process_bug.cgi still prone to CSRF
428289,"pop3 is not working , because port number is not correct"
428383,Release Notes for 2.22.4
428384,Release Notes for 2.20.6
428406,contrib/bz_webservice_demo.pl fails with --product_name (Product.get_products doesn't accept product names)
428511,Status and resolution values in dependency trees not localizable
428569,The CGI module's package name is CGI.pm
428607,Path for extension template hooks are wrong
428800,"""Download a Bugzilla tarball"" should be linkified"
428955,[question] Multiple apache servers working with one bugzilla DB
429378,collectstats.pl fails if ./graphs is a symlink
429431,"@status versus @bug_status in email_in.pl - docs unclear, results inconsistent"
429633,Add CC should search against real names as well as email addresses
429767,short_desc label is controlled by check_can_change_field('alias')
429768,show_bug_flags is needlessly set twice in edit.html.tmpl
429816,Severity not saved in bookmarkable template
429818,HTML validation error in the bug creation form due to missing ID for custom free text field
430011,Disabled extensions are still included in template include path
430012,Templates in extensions are not precompiled
430013,@INC behaviour is non-obvious for extensions
430088,opt out of weekly reminders
430098,Cannot open bug as RESOLVED
430137,My Requests link displays empty list of bugs
430307,unsafe regexp used in global/userselect.html.tmpl
430398,request.cgi does not filter component select list on distinct values
430554,"Bugzilla patch diffs don't show lines starting with ""-"""
430630,"Can not see bug's description, comments on browser"
431143,data/mail and data/mimedump-tmp no longer in use
431170,Please make all searches show bug list header columns as blue underlines just like advanced search does
431353,Wrong wraping comment with utf8  text
431669,Product_id incorrectly defined on group_control_map
431678,Schema issues wiith foreign keys on milestones and versions
431704,Remove useless newlines in replies sent by email_in.pl
431720,addtonewgroup is no longer used in Bugzilla 3.2
431721,email_in.pl should automatically set @confirm_product_change = 1 when @product is defined
431730,Bugs with resolution MOVED cannot be edited anymore
432233,Bug URLs are http even with ssl set to always
432302,"Deep recursion on subroutine ""DBD::Oracle::AUTOLOAD"" installing Bugzilla 3.1.3 with Oracle"
432331,Release Notes for Bugzilla 3.2
432601,[Oracle] 'Find a specific Bug' does not work in 3.1.4
432605,[Oracle] bzdbcopy.pl no longer seems to work in 3.1.4
432717,t/008filter.t incorrectly reports [% foo.${bar} = baz %] as unsafe
432726,[Oracle] DROP INDEX doesn't hash the index name
